K1,K2,GROUP,CPUD,INTCD,TIMERD,SERIALD,SUMD
imx6,generic,127-54,1,2,3,0,6
imx6,generic,127-55,1,2,3,0,6
imx6,generic,127-56,0,0,0,0,0
imx6,generic,127-57,0,1,2,0,3
imx6,generic,127-58,0,0,2,0,2
imx6,generic,127-59,0,0,0,0,0
imx6,generic,127-60,0,0,0,0,0
imx6,generic,127-61,0,0,2,0,2
imx6,generic,127-62,0,0,0,0,0
imx6,generic,127-63,0,0,2,0,2
imx6,generic,127-64,0,1,3,0,4
imx6,generic,127-65,0,0,0,0,0
imx6,generic,127-66,0,0,2,0,2
imx6,generic,127-67,0,0,2,0,2
imx6,generic,127-68,0,0,2,0,2
imx6,generic,127-69,0,1,2,0,3
imx6,generic,127-70,0,0,0,0,0
imx6,generic,127-71,0,0,0,0,0
imx6,generic,127-72,0,0,2,0,2
imx6,generic,127-73,0,0,0,0,0
imx6,generic,127-74,0,0,2,0,2
imx6,generic,127-75,0,0,0,0,0
imx6,generic,127-76,0,0,2,0,2
imx6,generic,127-77,0,0,0,0,0
imx6,generic,127-78,0,0,2,0,2
imx6,generic,127-79,1,2,3,0,6
imx6,generic,127-80,1,2,3,0,6
imx6,generic,127-81,0,0,2,0,2
imx6,generic,127-82,0,0,2,0,2
imx6,generic,127-83,0,0,0,0,0
imx6,generic,127-84,0,0,2,0,2
imx6,generic,127-85,0,0,0,0,0
imx6,generic,127-86,1,2,3,0,6
imx6,generic,127-87,0,0,2,0,2
imx6,generic,127-88,0,0,0,0,0
imx6,generic,127-89,0,0,0,0,0
imx6,generic,127-90,0,0,2,0,2
imx6,generic,127-91,0,0,2,0,2
imx6,generic,127-92,0,0,0,0,0
imx6,generic,127-93,0,0,0,0,0
imx6,generic,127-94,0,0,0,0,0
imx6,generic,127-95,0,0,2,0,2
imx6,generic,127-96,0,0,2,0,2
imx6,generic,127-97,0,0,2,0,2
imx6,generic,127-98,0,0,0,0,0
imx6,generic,127-99,0,0,0,0,0
imx6,generic,127-100,0,0,0,0,0
imx6,generic,127-101,0,0,0,0,0
imx6,generic,127-102,0,1,2,0,3
imx6,generic,127-103,0,0,0,0,0
imx6,generic,127-104,0,0,0,0,0
imx6,generic,127-105,0,0,0,0,0
imx6,generic,127-106,0,0,2,0,2
imx6,generic,127-107,0,0,0,0,0
imx6,generic,127-108,0,0,0,0,0
imx6,generic,127-109,1,2,3,0,6
imx6,generic,127-110,0,0,0,0,0
imx6,generic,127-111,1,2,3,0,6
imx6,generic,127-112,0,0,0,0,0
imx6,generic,127-113,0,0,0,0,0
imx6,generic,127-114,0,0,0,0,0
imx6,generic,127-115,0,0,0,0,0
imx6,generic,127-116,0,0,0,0,0
imx6,generic,127-117,0,0,0,0,0
imx6,generic,127-118,0,0,0,0,0
imx6,generic,127-119,0,0,0,0,0
imx6,generic,127-120,0,0,0,0,0
imx6,generic,127-121,0,0,0,0,0
imx6,generic,127-122,0,1,2,0,3
imx6,generic,127-123,0,0,0,0,0
imx6,generic,127-124,0,0,2,0,2
imx6,generic,127-125,1,2,3,0,6
imx6,generic,127-126,0,0,2,0,2
imx6,generic,127-127,0,0,0,0,0
imx6,generic,127-128,0,0,2,0,2
imx6,generic,127-129,1,2,3,0,6
imx6,generic,127-130,0,0,2,0,2
imx6,generic,127-131,0,0,2,0,2
imx6,generic,127-132,0,0,0,0,0
imx6,generic,127-133,0,0,2,0,2
imx6,generic,127-134,0,0,0,0,0
imx6,generic,127-135,0,0,0,0,0
imx6,generic,127-136,0,0,0,0,0
imx6,generic,127-137,0,0,2,0,2
imx6,generic,127-138,0,1,2,0,3
imx6,generic,127-139,0,0,0,0,0
imx6,generic,127-140,0,0,0,0,0
imx6,generic,127-141,0,0,0,0,0
imx6,generic,127-142,0,0,2,0,2
imx6,generic,127-143,0,0,0,0,0
imx6,generic,127-144,0,0,0,0,0
imx6,generic,127-145,0,1,2,0,3
imx6,generic,127-146,0,0,2,0,2
imx6,generic,127-147,0,0,0,0,0
imx6,generic,127-148,0,0,2,0,2
imx6,generic,127-149,0,0,2,0,2
imx6,generic,128-0,0,0,1,0,1
imx6,generic,128-1,0,0,0,0,0
imx6,generic,128-2,0,0,0,0,0
imx6,generic,128-3,0,0,0,0,0
imx6,generic,128-4,0,0,0,0,0
imx6,generic,128-5,0,0,1,0,1
imx6,generic,128-6,0,0,1,0,1
imx6,generic,128-7,0,0,1,0,1
imx6,generic,128-8,0,0,1,0,1
imx6,generic,128-9,0,0,1,0,1
imx6,generic,128-10,0,0,0,0,0
imx6,generic,128-11,0,0,0,0,0
imx6,generic,128-12,0,0,0,0,0
imx6,generic,128-13,0,0,1,0,1
imx6,generic,128-14,0,0,1,0,1
imx6,generic,128-15,0,0,1,0,1
imx6,generic,128-16,0,0,1,0,1
imx6,generic,128-17,0,0,0,0,0
imx6,generic,128-18,0,0,1,0,1
imx6,generic,128-19,0,0,1,0,1
imx6,generic,128-20,0,0,1,0,1
imx6,generic,128-21,0,0,0,0,0
imx6,generic,128-22,0,0,0,0,0
imx6,generic,128-23,0,0,0,0,0
imx6,generic,128-24,0,0,1,0,1
imx6,generic,128-25,1,2,2,0,5
imx6,generic,128-26,0,0,0,0,0
imx6,generic,128-27,0,0,1,0,1
imx6,generic,128-28,0,0,0,0,0
imx6,generic,128-29,0,1,2,0,3
imx6,generic,128-30,0,0,1,0,1
imx6,generic,128-31,0,0,1,0,1
imx6,generic,128-32,0,0,0,0,0
imx6,generic,128-33,0,0,0,0,0
imx6,generic,128-34,0,0,0,0,0
imx6,generic,128-35,0,0,1,0,1
imx6,generic,128-36,0,0,1,0,1
imx6,generic,128-37,0,0,0,0,0
imx6,generic,128-38,0,0,1,0,1
imx6,generic,128-39,0,0,1,0,1
imx6,generic,128-40,0,0,1,0,1
imx6,generic,128-41,0,0,0,0,0
imx6,generic,128-42,0,0,0,0,0
imx6,generic,128-43,0,0,1,0,1
imx6,generic,128-44,0,1,2,0,3
imx6,generic,128-45,1,2,2,0,5
imx6,generic,128-46,0,0,1,0,1
imx6,generic,128-47,0,0,1,0,1
imx6,generic,128-48,0,0,0,0,0
imx6,generic,128-49,0,0,1,0,1
imx6,generic,128-50,0,0,1,0,1
imx6,generic,128-51,0,0,0,0,0
imx6,generic,128-52,0,0,1,0,1
imx6,generic,128-53,0,1,2,0,3
imx6,generic,128-54,1,2,2,0,5
imx6,generic,128-55,1,2,2,0,5
imx6,generic,128-56,0,0,1,0,1
imx6,generic,128-57,0,1,2,0,3
imx6,generic,128-58,0,0,0,0,0
imx6,generic,128-59,0,0,1,0,1
imx6,generic,128-60,0,0,1,0,1
imx6,generic,128-61,0,0,0,0,0
imx6,generic,128-62,0,0,1,0,1
imx6,generic,128-63,0,0,0,0,0
imx6,generic,128-64,0,1,2,0,3
imx6,generic,128-65,0,0,1,0,1
imx6,generic,128-66,0,0,0,0,0
imx6,generic,128-67,0,0,0,0,0
imx6,generic,128-68,0,0,0,0,0
imx6,generic,128-69,0,1,2,0,3
imx6,generic,128-70,0,0,1,0,1
imx6,generic,128-71,0,0,1,0,1
imx6,generic,128-72,0,0,0,0,0
imx6,generic,128-73,0,0,1,0,1
imx6,generic,128-74,0,0,0,0,0
imx6,generic,128-75,0,0,1,0,1
imx6,generic,128-76,0,0,0,0,0
imx6,generic,128-77,0,0,1,0,1
imx6,generic,128-78,0,0,0,0,0
imx6,generic,128-79,1,2,2,0,5
imx6,generic,128-80,1,2,2,0,5
imx6,generic,128-81,0,0,0,0,0
imx6,generic,128-82,0,0,0,0,0
imx6,generic,128-83,0,0,1,0,1
imx6,generic,128-84,0,0,0,0,0
imx6,generic,128-85,0,0,1,0,1
imx6,generic,128-86,1,2,2,0,5
imx6,generic,128-87,0,0,0,0,0
imx6,generic,128-88,0,0,1,0,1
imx6,generic,128-89,0,0,1,0,1
imx6,generic,128-90,0,0,0,0,0
imx6,generic,128-91,0,0,0,0,0
imx6,generic,128-92,0,0,1,0,1
imx6,generic,128-93,0,0,1,0,1
imx6,generic,128-94,0,0,1,0,1
imx6,generic,128-95,0,0,0,0,0
imx6,generic,128-96,0,0,0,0,0
imx6,generic,128-97,0,0,0,0,0
imx6,generic,128-98,0,0,1,0,1
imx6,generic,128-99,0,0,1,0,1
imx6,generic,128-100,0,0,1,0,1
imx6,generic,128-101,0,0,1,0,1
imx6,generic,128-102,0,1,2,0,3
imx6,generic,128-103,0,0,1,0,1
imx6,generic,128-104,0,0,1,0,1
imx6,generic,128-105,0,0,1,0,1
imx6,generic,128-106,0,0,0,0,0
imx6,generic,128-107,0,0,1,0,1
imx6,generic,128-108,0,0,1,0,1
imx6,generic,128-109,1,2,2,0,5
imx6,generic,128-110,0,0,1,0,1
imx6,generic,128-111,1,2,2,0,5
imx6,generic,128-112,0,0,1,0,1
imx6,generic,128-113,0,0,1,0,1
imx6,generic,128-114,0,0,1,0,1
imx6,generic,128-115,0,0,1,0,1
imx6,generic,128-116,0,0,1,0,1
imx6,generic,128-117,0,0,1,0,1
imx6,generic,128-118,0,0,1,0,1
imx6,generic,128-119,0,0,1,0,1
imx6,generic,128-120,0,0,1,0,1
imx6,generic,128-121,0,0,1,0,1
imx6,generic,128-122,0,1,2,0,3
imx6,generic,128-123,0,0,1,0,1
imx6,generic,128-124,0,0,0,0,0
imx6,generic,128-125,1,2,2,0,5
imx6,generic,128-126,0,0,0,0,0
imx6,generic,128-127,0,0,1,0,1
imx6,generic,128-128,0,0,0,0,0
imx6,generic,128-129,1,2,2,0,5
imx6,generic,128-130,0,0,0,0,0
imx6,generic,128-131,0,0,0,0,0
imx6,generic,128-132,0,0,1,0,1
imx6,generic,128-133,0,0,0,0,0
imx6,generic,128-134,0,0,1,0,1
imx6,generic,128-135,0,0,1,0,1
imx6,generic,128-136,0,0,1,0,1
imx6,generic,128-137,0,0,0,0,0
imx6,generic,128-138,0,1,2,0,3
imx6,generic,128-139,0,0,1,0,1
imx6,generic,128-140,0,0,1,0,1
imx6,generic,128-141,0,0,1,0,1
imx6,generic,128-142,0,0,0,0,0
imx6,generic,128-143,0,0,1,0,1
imx6,generic,128-144,0,0,1,0,1
imx6,generic,128-145,0,1,2,0,3
imx6,generic,128-146,0,0,0,0,0
imx6,generic,128-147,0,0,1,0,1
imx6,generic,128-148,0,0,0,0,0
imx6,generic,128-149,0,0,0,0,0
imx6,generic,129-0,1,5,2,0,8
imx6,generic,129-1,1,5,2,0,8
imx6,generic,129-2,1,5,2,0,8
imx6,generic,129-3,1,5,2,0,8
imx6,generic,129-4,1,5,2,0,8
imx6,generic,129-5,1,5,2,0,8
imx6,generic,129-6,1,5,2,0,8
imx6,generic,129-7,1,5,2,0,8
imx6,generic,129-8,1,5,2,0,8
imx6,generic,129-9,1,5,2,0,8
imx6,generic,129-10,1,5,2,0,8
imx6,generic,129-11,1,5,2,0,8
imx6,generic,129-12,1,5,2,0,8
imx6,generic,129-13,1,5,2,0,8
imx6,generic,129-14,1,5,2,0,8
imx6,generic,129-15,1,5,2,0,8
imx6,generic,129-16,1,5,2,0,8
imx6,generic,129-17,1,5,2,0,8
imx6,generic,129-18,1,5,2,0,8
imx6,generic,129-19,1,5,2,0,8
imx6,generic,129-20,1,5,2,0,8
imx6,generic,129-21,1,5,2,0,8
imx6,generic,129-22,1,5,2,0,8
imx6,generic,129-23,1,5,2,0,8
imx6,generic,129-24,1,5,2,0,8
imx6,generic,129-25,0,0,0,0,0
imx6,generic,129-26,1,5,2,0,8
imx6,generic,129-27,1,5,2,0,8
imx6,generic,129-28,1,5,2,0,8
imx6,generic,129-29,1,4,1,0,6
imx6,generic,129-30,1,5,2,0,8
imx6,generic,129-31,1,5,2,0,8
imx6,generic,129-32,1,5,2,0,8
imx6,generic,129-33,1,5,2,0,8
imx6,generic,129-34,1,5,2,0,8
imx6,generic,129-35,1,5,2,0,8
imx6,generic,129-36,1,5,2,0,8
imx6,generic,129-37,1,5,2,0,8
imx6,generic,129-38,1,5,2,0,8
imx6,generic,129-39,1,5,2,0,8
imx6,generic,129-40,1,5,2,0,8
imx6,generic,129-41,1,5,2,0,8
imx6,generic,129-42,1,5,2,0,8
imx6,generic,129-43,1,5,2,0,8
imx6,generic,129-44,1,4,2,0,7
imx6,generic,129-45,0,0,0,0,0
imx6,generic,129-46,1,5,2,0,8
imx6,generic,129-47,1,5,2,0,8
imx6,generic,129-48,1,5,2,0,8
imx6,generic,129-49,1,5,2,0,8
imx6,generic,129-50,1,5,2,0,8
imx6,generic,129-51,1,5,2,0,8
imx6,generic,129-52,1,5,2,0,8
imx6,generic,129-53,1,4,1,0,6
imx6,generic,129-54,0,0,0,0,0
imx6,generic,129-55,0,0,0,0,0
imx6,generic,129-56,1,5,2,0,8
imx6,generic,129-57,1,4,1,0,6
imx6,generic,129-58,1,5,2,0,8
imx6,generic,129-59,1,5,2,0,8
imx6,generic,129-60,1,5,2,0,8
imx6,generic,129-61,1,5,2,0,8
imx6,generic,129-62,1,5,2,0,8
imx6,generic,129-63,1,5,2,0,8
imx6,generic,129-64,1,4,2,0,7
imx6,generic,129-65,1,5,2,0,8
imx6,generic,129-66,1,5,2,0,8
imx6,generic,129-67,1,5,2,0,8
imx6,generic,129-68,1,5,2,0,8
imx6,generic,129-69,1,4,1,0,6
imx6,generic,129-70,1,5,2,0,8
imx6,generic,129-71,1,5,2,0,8
imx6,generic,129-72,1,5,2,0,8
imx6,generic,129-73,1,5,2,0,8
imx6,generic,129-74,1,5,2,0,8
imx6,generic,129-75,1,5,2,0,8
imx6,generic,129-76,1,5,2,0,8
imx6,generic,129-77,1,5,2,0,8
imx6,generic,129-78,1,5,2,0,8
imx6,generic,129-79,0,0,0,0,0
imx6,generic,129-80,0,0,0,0,0
imx6,generic,129-81,1,5,2,0,8
imx6,generic,129-82,1,5,2,0,8
imx6,generic,129-83,1,5,2,0,8
imx6,generic,129-84,1,5,2,0,8
imx6,generic,129-85,1,5,2,0,8
imx6,generic,129-86,0,0,0,0,0
imx6,generic,129-87,1,5,2,0,8
imx6,generic,129-88,1,5,2,0,8
imx6,generic,129-89,1,5,2,0,8
imx6,generic,129-90,1,5,2,0,8
imx6,generic,129-91,1,5,2,0,8
imx6,generic,129-92,1,5,2,0,8
imx6,generic,129-93,1,5,2,0,8
imx6,generic,129-94,1,5,2,0,8
imx6,generic,129-95,1,5,2,0,8
imx6,generic,129-96,1,5,2,0,8
imx6,generic,129-97,1,5,2,0,8
imx6,generic,129-98,1,5,2,0,8
imx6,generic,129-99,1,5,2,0,8
imx6,generic,129-100,1,5,2,0,8
imx6,generic,129-101,1,5,2,0,8
imx6,generic,129-102,1,4,1,0,6
imx6,generic,129-103,1,5,2,0,8
imx6,generic,129-104,1,5,2,0,8
imx6,generic,129-105,1,5,2,0,8
imx6,generic,129-106,1,5,2,0,8
imx6,generic,129-107,1,5,2,0,8
imx6,generic,129-108,1,5,2,0,8
imx6,generic,129-109,0,0,0,0,0
imx6,generic,129-110,1,5,2,0,8
imx6,generic,129-111,0,0,0,0,0
imx6,generic,129-112,1,5,2,0,8
imx6,generic,129-113,1,5,2,0,8
imx6,generic,129-114,1,5,2,0,8
imx6,generic,129-115,1,5,2,0,8
imx6,generic,129-116,1,5,2,0,8
imx6,generic,129-117,1,5,2,0,8
imx6,generic,129-118,1,5,2,0,8
imx6,generic,129-119,1,5,2,0,8
imx6,generic,129-120,1,5,2,0,8
imx6,generic,129-121,1,5,2,0,8
imx6,generic,129-122,1,4,1,0,6
imx6,generic,129-123,1,5,2,0,8
imx6,generic,129-124,1,5,2,0,8
imx6,generic,129-125,0,0,0,0,0
imx6,generic,129-126,1,5,2,0,8
imx6,generic,129-127,1,5,2,0,8
imx6,generic,129-128,1,5,2,0,8
imx6,generic,129-129,0,0,0,0,0
imx6,generic,129-130,1,5,2,0,8
imx6,generic,129-131,1,5,2,0,8
imx6,generic,129-132,1,5,2,0,8
imx6,generic,129-133,1,5,2,0,8
imx6,generic,129-134,1,5,2,0,8
imx6,generic,129-135,1,5,2,0,8
imx6,generic,129-136,1,5,2,0,8
imx6,generic,129-137,1,5,2,0,8
imx6,generic,129-138,1,4,1,0,6
imx6,generic,129-139,1,5,2,0,8
imx6,generic,129-140,1,5,2,0,8
imx6,generic,129-141,1,5,2,0,8
imx6,generic,129-142,1,5,2,0,8
imx6,generic,129-143,1,5,2,0,8
imx6,generic,129-144,1,5,2,0,8
imx6,generic,129-145,1,4,1,0,6
imx6,generic,129-146,1,5,2,0,8
imx6,generic,129-147,1,5,2,0,8
imx6,generic,129-148,1,5,2,0,8
imx6,generic,129-149,1,5,2,0,8
imx6,generic,130-0,0,0,1,0,1
imx6,generic,130-1,0,0,0,0,0
imx6,generic,130-2,0,0,0,0,0
imx6,generic,130-3,0,0,0,0,0
imx6,generic,130-4,0,0,0,0,0
imx6,generic,130-5,0,0,1,0,1
imx6,generic,130-6,0,0,1,0,1
imx6,generic,130-7,0,0,1,0,1
imx6,generic,130-8,0,0,1,0,1
imx6,generic,130-9,0,0,1,0,1
imx6,generic,130-10,0,0,0,0,0
imx6,generic,130-11,0,0,0,0,0
imx6,generic,130-12,0,0,0,0,0
imx6,generic,130-13,0,0,1,0,1
imx6,generic,130-14,0,0,1,0,1
imx6,generic,130-15,0,0,1,0,1
imx6,generic,130-16,0,0,1,0,1
imx6,generic,130-17,0,0,0,0,0
imx6,generic,130-18,0,0,1,0,1
imx6,generic,130-19,0,0,1,0,1
imx6,generic,130-20,0,0,1,0,1
imx6,generic,130-21,0,0,0,0,0
imx6,generic,130-22,0,0,0,0,0
imx6,generic,130-23,0,0,0,0,0
imx6,generic,130-24,0,0,1,0,1
imx6,generic,130-25,1,2,2,0,5
imx6,generic,130-26,0,0,0,0,0
imx6,generic,130-27,0,0,1,0,1
imx6,generic,130-28,0,0,0,0,0
imx6,generic,130-29,0,1,2,0,3
imx6,generic,130-30,0,0,1,0,1
imx6,generic,130-31,0,0,1,0,1
imx6,generic,130-32,0,0,0,0,0
imx6,generic,130-33,0,0,0,0,0
imx6,generic,130-34,0,0,0,0,0
imx6,generic,130-35,0,0,1,0,1
imx6,generic,130-36,0,0,1,0,1
imx6,generic,130-37,0,0,0,0,0
imx6,generic,130-38,0,0,1,0,1
imx6,generic,130-39,0,0,1,0,1
imx6,generic,130-40,0,0,1,0,1
imx6,generic,130-41,0,0,0,0,0
imx6,generic,130-42,0,0,0,0,0
imx6,generic,130-43,0,0,1,0,1
imx6,generic,130-44,0,1,2,0,3
imx6,generic,130-45,1,2,2,0,5
imx6,generic,130-46,0,0,1,0,1
imx6,generic,130-47,0,0,1,0,1
imx6,generic,130-48,0,0,0,0,0
imx6,generic,130-49,0,0,1,0,1
imx6,generic,130-50,0,0,1,0,1
imx6,generic,130-51,0,0,0,0,0
imx6,generic,130-52,0,0,1,0,1
imx6,generic,130-53,0,1,2,0,3
imx6,generic,130-54,1,2,2,0,5
imx6,generic,130-55,1,2,2,0,5
imx6,generic,130-56,0,0,1,0,1
imx6,generic,130-57,0,1,2,0,3
imx6,generic,130-58,0,0,0,0,0
imx6,generic,130-59,0,0,1,0,1
imx6,generic,130-60,0,0,1,0,1
imx6,generic,130-61,0,0,0,0,0
imx6,generic,130-62,0,0,1,0,1
imx6,generic,130-63,0,0,0,0,0
imx6,generic,130-64,0,1,2,0,3
imx6,generic,130-65,0,0,1,0,1
imx6,generic,130-66,0,0,0,0,0
imx6,generic,130-67,0,0,0,0,0
imx6,generic,130-68,0,0,0,0,0
imx6,generic,130-69,0,1,2,0,3
imx6,generic,130-70,0,0,1,0,1
imx6,generic,130-71,0,0,1,0,1
imx6,generic,130-72,0,0,0,0,0
imx6,generic,130-73,0,0,1,0,1
imx6,generic,130-74,0,0,0,0,0
imx6,generic,130-75,0,0,1,0,1
imx6,generic,130-76,0,0,0,0,0
imx6,generic,130-77,0,0,1,0,1
imx6,generic,130-78,0,0,0,0,0
imx6,generic,130-79,1,2,2,0,5
imx6,generic,130-80,1,2,2,0,5
imx6,generic,130-81,0,0,0,0,0
imx6,generic,130-82,0,0,0,0,0
imx6,generic,130-83,0,0,1,0,1
imx6,generic,130-84,0,0,0,0,0
imx6,generic,130-85,0,0,1,0,1
imx6,generic,130-86,1,2,2,0,5
imx6,generic,130-87,0,0,0,0,0
imx6,generic,130-88,0,0,1,0,1
imx6,generic,130-89,0,0,1,0,1
imx6,generic,130-90,0,0,0,0,0
imx6,generic,130-91,0,0,0,0,0
imx6,generic,130-92,0,0,1,0,1
imx6,generic,130-93,0,0,1,0,1
imx6,generic,130-94,0,0,1,0,1
imx6,generic,130-95,0,0,0,0,0
imx6,generic,130-96,0,0,0,0,0
imx6,generic,130-97,0,0,0,0,0
imx6,generic,130-98,0,0,1,0,1
imx6,generic,130-99,0,0,1,0,1
imx6,generic,130-100,0,0,1,0,1
imx6,generic,130-101,0,0,1,0,1
imx6,generic,130-102,0,1,2,0,3
imx6,generic,130-103,0,0,1,0,1
imx6,generic,130-104,0,0,1,0,1
imx6,generic,130-105,0,0,1,0,1
imx6,generic,130-106,0,0,0,0,0
imx6,generic,130-107,0,0,1,0,1
imx6,generic,130-108,0,0,1,0,1
imx6,generic,130-109,1,2,2,0,5
imx6,generic,130-110,0,0,1,0,1
imx6,generic,130-111,1,2,2,0,5
imx6,generic,130-112,0,0,1,0,1
imx6,generic,130-113,0,0,1,0,1
imx6,generic,130-114,0,0,1,0,1
imx6,generic,130-115,0,0,1,0,1
imx6,generic,130-116,0,0,1,0,1
imx6,generic,130-117,0,0,1,0,1
imx6,generic,130-118,0,0,1,0,1
imx6,generic,130-119,0,0,1,0,1
imx6,generic,130-120,0,0,1,0,1
imx6,generic,130-121,0,0,1,0,1
imx6,generic,130-122,0,1,2,0,3
imx6,generic,130-123,0,0,1,0,1
imx6,generic,130-124,0,0,0,0,0
imx6,generic,130-125,1,2,2,0,5
imx6,generic,130-126,0,0,0,0,0
imx6,generic,130-127,0,0,1,0,1
imx6,generic,130-128,0,0,0,0,0
imx6,generic,130-129,1,2,2,0,5
imx6,generic,130-130,0,0,0,0,0
imx6,generic,130-131,0,0,0,0,0
imx6,generic,130-132,0,0,1,0,1
imx6,generic,130-133,0,0,0,0,0
imx6,generic,130-134,0,0,1,0,1
imx6,generic,130-135,0,0,1,0,1
imx6,generic,130-136,0,0,1,0,1
imx6,generic,130-137,0,0,0,0,0
imx6,generic,130-138,0,1,2,0,3
imx6,generic,130-139,0,0,1,0,1
imx6,generic,130-140,0,0,1,0,1
imx6,generic,130-141,0,0,1,0,1
imx6,generic,130-142,0,0,0,0,0
imx6,generic,130-143,0,0,1,0,1
imx6,generic,130-144,0,0,1,0,1
imx6,generic,130-145,0,1,2,0,3
imx6,generic,130-146,0,0,0,0,0
imx6,generic,130-147,0,0,1,0,1
imx6,generic,130-148,0,0,0,0,0
imx6,generic,130-149,0,0,0,0,0
imx6,generic,131-0,0,0,1,0,1
imx6,generic,131-1,0,0,0,0,0
imx6,generic,131-2,0,0,0,0,0
imx6,generic,131-3,0,0,0,0,0
imx6,generic,131-4,0,0,0,0,0
imx6,generic,131-5,0,0,1,0,1
imx6,generic,131-6,0,0,1,0,1
imx6,generic,131-7,0,0,1,0,1
imx6,generic,131-8,0,0,1,0,1
imx6,generic,131-9,0,0,1,0,1
imx6,generic,131-10,0,0,0,0,0
imx6,generic,131-11,0,0,0,0,0
imx6,generic,131-12,0,0,0,0,0
imx6,generic,131-13,0,0,1,0,1
imx6,generic,131-14,0,0,1,0,1
imx6,generic,131-15,0,0,1,0,1
imx6,generic,131-16,0,0,1,0,1
imx6,generic,131-17,0,0,0,0,0
imx6,generic,131-18,0,0,1,0,1
imx6,generic,131-19,0,0,1,0,1
imx6,generic,131-20,0,0,1,0,1
imx6,generic,131-21,0,0,0,0,0
imx6,generic,131-22,0,0,0,0,0
imx6,generic,131-23,0,0,0,0,0
imx6,generic,131-24,0,0,1,0,1
imx6,generic,131-25,1,2,2,0,5
imx6,generic,131-26,0,0,0,0,0
imx6,generic,131-27,0,0,1,0,1
imx6,generic,131-28,0,0,0,0,0
imx6,generic,131-29,0,1,2,0,3
imx6,generic,131-30,0,0,1,0,1
imx6,generic,131-31,0,0,1,0,1
imx6,generic,131-32,0,0,0,0,0
imx6,generic,131-33,0,0,0,0,0
imx6,generic,131-34,0,0,0,0,0
imx6,generic,131-35,0,0,1,0,1
imx6,generic,131-36,0,0,1,0,1
imx6,generic,131-37,0,0,0,0,0
imx6,generic,131-38,0,0,1,0,1
imx6,generic,131-39,0,0,1,0,1
imx6,generic,131-40,0,0,1,0,1
imx6,generic,131-41,0,0,0,0,0
imx6,generic,131-42,0,0,0,0,0
imx6,generic,131-43,0,0,1,0,1
imx6,generic,131-44,0,1,2,0,3
imx6,generic,131-45,1,2,2,0,5
imx6,generic,131-46,0,0,1,0,1
imx6,generic,131-47,0,0,1,0,1
imx6,generic,131-48,0,0,0,0,0
imx6,generic,131-49,0,0,1,0,1
imx6,generic,131-50,0,0,1,0,1
imx6,generic,131-51,0,0,0,0,0
imx6,generic,131-52,0,0,1,0,1
imx6,generic,131-53,0,1,2,0,3
imx6,generic,131-54,1,2,2,0,5
imx6,generic,131-55,1,2,2,0,5
imx6,generic,131-56,0,0,1,0,1
imx6,generic,131-57,0,1,2,0,3
imx6,generic,131-58,0,0,0,0,0
imx6,generic,131-59,0,0,1,0,1
imx6,generic,131-60,0,0,1,0,1
imx6,generic,131-61,0,0,0,0,0
imx6,generic,131-62,0,0,1,0,1
imx6,generic,131-63,0,0,0,0,0
imx6,generic,131-64,0,1,2,0,3
imx6,generic,131-65,0,0,1,0,1
imx6,generic,131-66,0,0,0,0,0
imx6,generic,131-67,0,0,0,0,0
imx6,generic,131-68,0,0,0,0,0
imx6,generic,131-69,0,1,2,0,3
imx6,generic,131-70,0,0,1,0,1
imx6,generic,131-71,0,0,1,0,1
imx6,generic,131-72,0,0,0,0,0
imx6,generic,131-73,0,0,1,0,1
imx6,generic,131-74,0,0,0,0,0
imx6,generic,131-75,0,0,1,0,1
imx6,generic,131-76,0,0,0,0,0
imx6,generic,131-77,0,0,1,0,1
imx6,generic,131-78,0,0,0,0,0
imx6,generic,131-79,1,2,2,0,5
imx6,generic,131-80,1,2,2,0,5
imx6,generic,131-81,0,0,0,0,0
imx6,generic,131-82,0,0,0,0,0
imx6,generic,131-83,0,0,1,0,1
imx6,generic,131-84,0,0,0,0,0
imx6,generic,131-85,0,0,1,0,1
imx6,generic,131-86,1,2,2,0,5
imx6,generic,131-87,0,0,0,0,0
imx6,generic,131-88,0,0,1,0,1
imx6,generic,131-89,0,0,1,0,1
imx6,generic,131-90,0,0,0,0,0
imx6,generic,131-91,0,0,0,0,0
imx6,generic,131-92,0,0,1,0,1
imx6,generic,131-93,0,0,1,0,1
imx6,generic,131-94,0,0,1,0,1
imx6,generic,131-95,0,0,0,0,0
imx6,generic,131-96,0,0,0,0,0
imx6,generic,131-97,0,0,0,0,0
imx6,generic,131-98,0,0,1,0,1
imx6,generic,131-99,0,0,1,0,1
imx6,generic,131-100,0,0,1,0,1
imx6,generic,131-101,0,0,1,0,1
imx6,generic,131-102,0,1,2,0,3
imx6,generic,131-103,0,0,1,0,1
imx6,generic,131-104,0,0,1,0,1
imx6,generic,131-105,0,0,1,0,1
imx6,generic,131-106,0,0,0,0,0
imx6,generic,131-107,0,0,1,0,1
imx6,generic,131-108,0,0,1,0,1
imx6,generic,131-109,1,2,2,0,5
imx6,generic,131-110,0,0,1,0,1
imx6,generic,131-111,1,2,2,0,5
imx6,generic,131-112,0,0,1,0,1
imx6,generic,131-113,0,0,1,0,1
imx6,generic,131-114,0,0,1,0,1
imx6,generic,131-115,0,0,1,0,1
imx6,generic,131-116,0,0,1,0,1
imx6,generic,131-117,0,0,1,0,1
